Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP21,OUT035,3080.6780026864762
FDL04,OUT045,1610.789808084622
FDV23,OUT013,1994.1292629038244
FDF24,OUT046,1378.7109976970405
FDH56,OUT027,3325.8739764736915
FDB51,OUT049,1127.2254367362334
FDI58,OUT027,3032.3214327138007
FDR20,OUT013,873.4994286500016
FDC51,OUT018,1760.228096598276
FDB16,OUT027,2856.8055383737365
FDE40,OUT049,1132.0913677885897
NCM17,OUT035,856.9689377651075
FDU56,OUT035,3104.743751544753
FDS32,OUT019,413.4769255103213
FDX02,OUT049,3647.942904267002
FDT39,OUT027,3842.2191704932125
FDE35,OUT017,1104.9704892851878
NCI42,OUT019,1427.0313439441823
DRL23,OUT046,1699.9012882726379
FDA10,OUT046,1933.2440143371628
FDA11,OUT013,1587.9699185910483
NCM06,OUT046,2486.3910120619216
NCT05,OUT035,4197.167134717167
NCQ02,OUT010,1040.156505192595
NCY06,OUT049,2146.614100185071
FDY56,OUT035,3743.5477450508856
FDL02,OUT035,1859.861522018828
NCI06,OUT035,2926.7379413001736
FDQ14,OUT045,2329.298065693809
FDQ12,OUT017,3724.0501088867313
FDP36,OUT046,854.5670350657363
FDK21,OUT027,5428.108275572338
FDO40,OUT045,2298.4618477915446
NCK54,OUT019,38.311768860241216
FDY09,OUT018,2545.05268420261
NCW30,OUT049,4205.473127138099
NCC55,OUT027,2035.3767425259225
FDE58,OUT018,1609.7161710393202
FDR39,OUT013,2949.363797106436
FDU28,OUT049,3099.351814026233
FDH08,OUT017,3727.8807586149633
FDG35,OUT045,2778.827019286272
FDG22,OUT049,755.0726027714933
FDC34,OUT035,2653.699163692087
FDP15,OUT018,3742.529741265904
FDK34,OUT010,1879.6819160205132
FDU45,OUT035,2057.416865951015
FDQ04,OUT027,2092.272647631446
FDX22,OUT018,3108.9871103744567
FDB45,OUT017,1784.3920198260735
NCH43,OUT027,4856.829897029007
DRE60,OUT046,3505.53197437821
FDD17,OUT027,5193.344717417893
NCM54,OUT017,2116.4695889070063
NCH55,OUT013,2051.3038436320635
NCT06,OUT017,2710.357239744674
FDA48,OUT027,4939.989524084976
FDY58,OUT027,5067.91218998936
FDO25,OUT045,3263.21024853818
FDN50,OUT045,1522.2335976240772
FDH35,OUT035,2768.6034626814007
FDK09,OUT045,3519.5628410182203
FDO16,OUT013,1390.7022528765658
FDW11,OUT045,987.6287703967007
FDU47,OUT027,3758.0335939931247
NCQ42,OUT010,123.62376047484577
FDK55,OUT027,2907.704458719607
FDN08,OUT049,2006.781036882181
FDT57,OUT045,3701.8948855834174
FDJ12,OUT018,3067.6328317259754
DRL59,OUT017,969.3925887582022
NCN53,OUT046,592.615932469325
FDO51,OUT010,-1114.9623180875465
FDK56,OUT017,3075.860373197471
FDY12,OUT035,1041.6632800479294
FDU15,OUT035,826.2184003853172
FDQ19,OUT046,3901.3725817115724
DRF15,OUT045,2377.6156737489623
DRE25,OUT019,-432.975632875226
FDK57,OUT018,1634.3415555491722
FDD33,OUT010,1723.117998889787
FDR34,OUT027,5125.928565872007
FDU04,OUT045,1898.324779229808
FDE35,OUT019,-846.2239476232545
NCD31,OUT035,2723.3149149130772
FDJ56,OUT035,1697.0274712478297
NCU53,OUT046,2602.9719185641734
FDD39,OUT035,3544.7258980847364
NCU17,OUT019,-274.1780138624045
FDJ20,OUT046,2006.8570987065937
NCW41,OUT018,2209.6527257469575
FDL52,OUT035,850.7178455552057
FDS39,OUT035,2418.5032656518265
DRJ47,OUT045,2681.8777889450953
FDP13,OUT010,-1219.949940798808
DRK39,OUT010,-612.9877773026078
FDF28,OUT010,162.06940788895452
FDB09,OUT045,1943.9513000777442
FDM51,OUT046,1672.7083794237597
DRM49,OUT018,490.2640628252225
DRF23,OUT013,2799.784523174866
DRH01,OUT035,2859.7712436056577
FDH12,OUT027,3169.8561600941944
FDA28,OUT019,152.58769371982277
FDW37,OUT018,1167.7992063633492
FDF02,OUT046,1661.022495279245
DRL37,OUT046,719.0167245228199
NCF43,OUT046,2287.4474259541335
FDH08,OUT010,1718.7724271149054
FDR34,OUT019,1796.6660091740757
NCK19,OUT049,3127.294418445978
NCD55,OUT018,431.0663252598746
FDT27,OUT049,3838.3543731603736
FDQ57,OUT045,2292.1442029138398
FDA47,OUT035,2761.4959829956565
DRG15,OUT027,2468.9178628573113
FDE05,OUT018,2105.3421351689485
FDN46,OUT046,1544.4694431111202
FDX27,OUT027,2980.7190717898898
FDT51,OUT045,1771.7785070853643
FDU33,OUT013,813.3376823014066
FDJ16,OUT027,2418.723652650445
FDD20,OUT019,85.77760424783838
FDT36,OUT049,664.7609966006834
DRF15,OUT027,3870.915296406794
FDN52,OUT010,-474.6426244405796
FDC22,OUT027,4508.253479720413
FDX15,OUT045,2459.916487464983
FDT13,OUT013,3014.3408746743344
FDU04,OUT017,2069.0879084575313
FDU31,OUT019,1588.3072604323877
FDW59,OUT027,2858.6006322051126
NCO29,OUT046,2611.749148722322
FDL15,OUT035,2577.2448113439596
FDI41,OUT049,2462.678463870937
FDQ48,OUT049,1758.2253813181962
DRI39,OUT013,927.1876518114902
FDI08,OUT013,4035.0884815539926
FDC21,OUT049,1919.937202418398
FDF58,OUT035,1190.9791671315575
FDS08,OUT010,919.2692856852341
FDE47,OUT045,1913.801502505854
NCP18,OUT019,519.3659685165094
NCR41,OUT013,1585.1590299719085
FDA27,OUT013,4096.883127519288
FDA43,OUT035,3271.944548839603
FDA49,OUT045,1334.7995322230026
NCE55,OUT018,2549.042635218361
DRM49,OUT027,2224.3850111232355
FDF22,OUT027,4844.2568259829695
FDQ15,OUT018,1052.666877160089
NCS54,OUT017,2872.920543247344
NCY05,OUT013,631.0112660086229
FDR45,OUT046,3799.6564495110383
FDK57,OUT049,2040.517516836553
FDF41,OUT010,1971.2464859603547
FDV21,OUT046,2035.5778498106943
FDD51,OUT046,748.5513167106881
FDF33,OUT046,1781.9857832403172
FDA38,OUT046,3787.192586063779
FDR56,OUT045,3070.7802983617103
NCN41,OUT017,2029.4562901214927
FDC60,OUT027,2907.623749758543
FDB47,OUT045,3226.570113571392
DRH01,OUT013,2789.540502532625
FDW08,OUT046,1667.2247562348
FDF38,OUT027,2174.7591306522754
FDY32,OUT017,2681.1329203367873
FDG34,OUT049,1915.6002458421149
FDG47,OUT019,2218.959487934372
NCF18,OUT035,3118.7326209946964
FDL39,OUT019,1023.0658757575991
NCH55,OUT035,2141.768532242843
DRJ35,OUT049,1106.8976657476985
FDS44,OUT035,3938.6900501726827
DRE01,OUT018,3456.104400089605
FDY39,OUT013,3013.261685038677
FDY32,OUT018,2284.6553577755953
FDR33,OUT027,3250.221351062594
NCP50,OUT049,1401.320666807602
FDZ47,OUT018,1354.1215378687725
FDU57,OUT049,2566.4560358926374
FDY44,OUT013,3171.393153975837
DRH59,OUT018,918.1056583984991
FDB03,OUT027,5263.803644700871
FDY46,OUT045,2900.3531329125262
FDM39,OUT045,2726.4745049698786
FDY36,OUT035,1385.8444562984519
NCM55,OUT035,3040.6687023747263
FDJ50,OUT010,-1013.9585695630277
DRL60,OUT013,2433.6259078376297
NCJ54,OUT049,3745.4870960036537
FDX59,OUT017,695.8749843337571
FDI07,OUT013,3251.931517157878
DRF51,OUT010,-1312.6864150693034
FDM14,OUT017,1885.7489740160195
FDP21,OUT045,2975.705789193932
FDE40,OUT035,1217.71422549887
FDE05,OUT035,2545.7370256194595
FDM13,OUT027,3576.783302267194
FDC34,OUT027,3960.789947082257
NCI55,OUT018,1679.443039091932
NCE43,OUT018,2370.6845509835985
FDW58,OUT018,1462.6376117648363
FDG60,OUT045,3638.5094540049217
FDV31,OUT017,2895.475085973696
FDR47,OUT013,3150.2847438554127
FDM60,OUT019,-1157.675595123531
NCF06,OUT018,3794.3826552828814
NCN26,OUT027,3322.1987113738487
FDQ59,OUT049,1540.0740288438544
FDF09,OUT046,649.1894796855606
NCS06,OUT017,4276.945370896545
FDT44,OUT046,1881.0062814763755
FDI19,OUT017,3965.536325810946
FDT22,OUT017,1082.6406151501692
NCF54,OUT027,4144.045638551041
DRG25,OUT045,2880.983012050263
FDB59,OUT017,3244.913580209374
FDQ37,OUT017,3179.340578292142
FDP56,OUT035,958.9463580664799
FDW44,OUT035,2933.5766067635004
FDJ26,OUT010,1521.4118267079011
FDU43,OUT018,3521.272487197362
FDW33,OUT045,1615.0616028364884
NCX53,OUT027,3724.178589266001
FDN56,OUT010,444.83355405607006
DRF15,OUT049,2515.965268223501
FDO33,OUT017,1935.337856559263
FDZ39,OUT010,-178.6095286725856
NCJ19,OUT017,976.7333271913596
FDU01,OUT035,3137.9542513961464
FDT12,OUT035,3743.978501770808
NCM18,OUT018,715.0480836186797
FDP19,OUT017,2135.5335888696986
NCR42,OUT049,654.3946807520939
FDN10,OUT046,1911.6911633446402
FDG44,OUT017,1007.3850507850636
FDQ10,OUT046,2738.192007682196
DRH13,OUT049,1796.4000961526365
FDT52,OUT013,3954.0707515095087
FDM56,OUT045,1710.9048693796985
NCO43,OUT010,-294.37444077660655
NCV29,OUT035,2954.0020034875915
NCF06,OUT013,4127.183527096506
FDO50,OUT035,1619.8653921056973
FDT59,OUT013,3679.196381180565
FDX40,OUT027,2117.709364867929
FDE50,OUT017,3118.4597148468524
FDX51,OUT017,3287.274180673921
NCD30,OUT018,1296.9489694025485
FDK15,OUT013,1644.962476616972
FDL12,OUT045,969.6292380031985
FDK46,OUT017,4205.5857750686155
DRH49,OUT010,-604.842060596782
FDQ57,OUT046,2359.328771688743
FDY59,OUT017,1630.1873946825644
FDO09,OUT018,3880.9861059246773
NCG30,OUT035,2123.6306871130587
FDM09,OUT017,2827.004405680978
NCN17,OUT027,3055.9057546642925
NCS42,OUT013,1462.0519553747774
FDD02,OUT019,-15.483467482550338
FDE34,OUT013,2916.3158687722407
FDU38,OUT045,2983.84876018217
FDB33,OUT046,2523.027740438599
NCJ29,OUT017,1496.2830361921615
FDZ27,OUT035,970.6332275685536
FDI40,OUT013,1669.3408325483595
FDG22,OUT013,728.4242806916536
FDT51,OUT017,1948.7576853833311
FDF20,OUT018,2882.834151073375
FDV50,OUT035,2086.4005424385427
FDT02,OUT049,733.2467073279872
DRC49,OUT017,2397.4875370208815
FDF26,OUT049,2576.2156532321383
FDV52,OUT035,2110.350987291655
FDX59,OUT049,711.7358059382344
FDV25,OUT035,3668.278473282967
FDW23,OUT027,2105.05208483056
FDE53,OUT018,1472.755176786808
FDA19,OUT017,2193.425217943474
FDH22,OUT046,2003.0374408024059
NCO41,OUT013,1598.4987321545157
FDX12,OUT017,3971.2612479768372
FDF17,OUT013,3164.853302067623
FDS11,OUT045,3500.6591530086384
FDR51,OUT035,2552.8763331243404
FDT49,OUT010,-246.7744481808877
FDC56,OUT013,1946.7370331730795
FDR13,OUT027,3376.993528870832
FDQ60,OUT035,2112.7290400757315
FDN38,OUT049,4067.264056535643
NCL29,OUT013,2504.7184938815385
FDO13,OUT027,4062.587764476131
FDE26,OUT018,2016.9313661533115
FDA31,OUT010,810.0000014484622
FDX14,OUT035,1373.091704461722
FDA34,OUT045,2715.7507454858387
FDF26,OUT013,2526.2386443464916
FDE38,OUT045,2592.483261223037
DRI11,OUT046,1821.0588997387413
FDQ60,OUT027,3384.510900325895
FDL21,OUT027,2184.246390296968
DRC12,OUT027,4486.809627303508
FDC47,OUT046,3588.475052505165
FDE57,OUT045,2179.975030280965
FDT14,OUT045,1890.383978560872
NCZ53,OUT046,2995.635016706921
FDE28,OUT018,3390.7054035248507
FDR19,OUT035,2463.337340367484
NCF54,OUT019,840.1921500904609
FDZ08,OUT046,1354.0443471814351
NCJ05,OUT018,2157.9674087748917
FDF59,OUT046,2035.4904215212691
NCO05,OUT035,1747.2942591981448
FDW24,OUT018,566.177721283236
NCX42,OUT018,2362.268996653907
NCA53,OUT035,913.5668095620272
FDI45,OUT019,924.5109272867751
FDG46,OUT046,1874.3774291764803
FDM20,OUT010,1941.546999765405
FDW11,OUT010,-891.3889702204802
FDX08,OUT035,3005.34137312575
NCK17,OUT035,817.7471556920473
FDK32,OUT018,2189.8544113467124
NCA42,OUT035,2671.06308403647
DRI01,OUT035,2854.6229890602986
NCL55,OUT049,4070.698408106931
DRE25,OUT018,1230.9481722772246
FDD14,OUT017,2981.617441363381
FDB10,OUT046,3725.218445026858
DRN11,OUT035,2415.6811105077513
FDP38,OUT018,587.6638064046156
NCA30,OUT017,3046.9984786726127
FDT15,OUT017,2983.891005033758
NCP55,OUT018,658.9653321277746
FDF12,OUT035,2511.808219561046
FDM21,OUT018,3766.3636057591902
FDX56,OUT035,3446.46071558151
FDF10,OUT017,2441.2110054138116
FDT32,OUT045,2982.216670443913
FDM51,OUT018,1417.0700718492114
NCR50,OUT018,2170.1978747588705
FDI19,OUT049,3931.6219543245466
FDX21,OUT017,1839.075070750328
FDR31,OUT035,2518.304359182008
FDY02,OUT013,4193.847902489209
NCA29,OUT045,2638.1614313103323
NCX17,OUT046,3616.660132810184
FDM12,OUT045,2993.1219361047356
FDI53,OUT027,4027.8805697676785
NCU30,OUT049,2706.673169282606
FDC56,OUT027,3375.1958183629304
FDK27,OUT018,1716.9310329073705
NCK18,OUT017,2743.737310247697
FDB52,OUT019,2181.4752736553264
DRG25,OUT027,4435.049089684715
FDZ13,OUT049,881.4430160167951
FDB57,OUT019,1704.0248340112482
FDR40,OUT046,1408.9930804574847
NCO14,OUT019,-1157.4361320810337
NCN19,OUT045,2946.268580305617
FDQ28,OUT019,616.0492088687272
FDO13,OUT018,2352.588730310703
FDK48,OUT013,1315.0128197420347
FDU07,OUT018,2159.5165782718714
FDW20,OUT046,1994.498145560401
FDV12,OUT010,-277.51856578728416
FDH24,OUT013,2560.6632385122753
FDV59,OUT049,3522.7625264747585
FDK57,OUT045,1857.0515721899137
FDL16,OUT027,2185.924190435307
NCQ17,OUT046,2435.633945562434
FDJ15,OUT018,2723.092164057054
FDX24,OUT049,1635.3233865364896
FDT47,OUT046,1627.471062402141
FDT10,OUT049,1148.0531943023152
FDZ37,OUT018,1210.3644152276972
FDW43,OUT027,5137.471392640471
DRN36,OUT017,1635.6254738457853
FDJ14,OUT045,1296.1181796226974
FDA32,OUT013,3482.5952430783545
FDJ38,OUT019,1171.1015847728443
FDQ57,OUT017,2469.918513860151
NCQ41,OUT019,1174.1170547617594
FDG56,OUT049,1133.0969968852894
DRC13,OUT027,3475.0341647792393
FDV55,OUT035,2453.0241704511204
FDQ49,OUT045,2499.8476647744806
FDE29,OUT010,-955.1296689537585
FDR03,OUT013,3355.0765990301356
FDD45,OUT049,1625.7997365093333
FDN38,OUT010,2061.2407278524556
FDT56,OUT046,992.0070746877932
FDT48,OUT045,3160.2860568595993
FDU03,OUT049,3004.037452343308
FDC56,OUT010,-64.14117603216323
NCO43,OUT027,3031.3154722340273
FDQ27,OUT017,1801.3853601157725
FDR03,OUT046,3325.01762992889
DRH23,OUT010,-1088.6275006662495
FDG22,OUT045,633.8323412610073
NCJ42,OUT013,1688.9486480393423
FDR24,OUT046,1512.24014502304
FDW60,OUT035,3006.6603385135663
FDJ08,OUT013,3034.4694265556705
DRL59,OUT018,589.973276888125
FDG60,OUT010,1760.1554308194372
FDW27,OUT017,2658.1879419437214
FDX14,OUT018,980.8619949142417
FDC20,OUT013,975.9458503656213
NCS29,OUT018,3858.4039189442487
FDJ56,OUT046,1588.9744382281003
FDB20,OUT019,-637.2474987796347
FDL28,OUT027,5112.058782109463
FDW01,OUT018,2144.3066982111486
FDL03,OUT046,3186.8992313056674
FDX22,OUT049,3473.120402048212
FDJ21,OUT035,2504.750572844154
FDR31,OUT045,2341.021282572044
FDG21,OUT035,2578.6857179031795
FDS22,OUT027,2230.6273281001936
FDK08,OUT035,1780.2612830637338
FDE17,OUT018,2188.5678164350406
NCN30,OUT017,1638.8406416042726
FDT50,OUT046,1608.5866375529627
NCX42,OUT049,2696.8346761329803
FDJ12,OUT035,3492.481291822796
NCA18,OUT027,3310.8700596590315
FDP23,OUT019,1554.1751127716868
FDX12,OUT013,3802.766326902706
FDN40,OUT018,2158.458807396749
FDV48,OUT035,1466.8540549288048
NCY54,OUT013,2705.018937949756
FDL16,OUT010,-1195.6302768607923
FDR45,OUT018,3530.0148726846164
FDJ52,OUT046,2583.1079680169196
DRG01,OUT017,1351.1459169180032
FDP52,OUT013,3726.8960494257612
FDU58,OUT017,3125.7278564450266
FDL02,OUT045,1662.3197061239152
FDG28,OUT013,3939.742825001726
FDA19,OUT035,2214.003710251282
FDW46,OUT027,2586.581289590499
NCD43,OUT049,1751.924954898732
DRG39,OUT013,884.7197192167137
NCF55,OUT049,699.7938231259861
FDJ07,OUT046,1884.4992234316715
FDE08,OUT046,2366.180886867865
FDP56,OUT019,-1060.9703490097795
FDT45,OUT045,820.9957283757651
FDF17,OUT018,2828.9078021112045
FDX44,OUT046,1433.351957586669
FDM28,OUT027,4313.388843796982
FDI36,OUT049,3282.7687551027866
FDS07,OUT045,1773.7461895790248
FDD36,OUT045,1835.5122515057706
FDW11,OUT046,1006.605714071053
FDN40,OUT049,2558.417509402951
NCQ18,OUT049,1628.637312036025
NCQ54,OUT017,2739.2680144421533
NCS42,OUT045,1387.6570216326306
DRH39,OUT010,-714.7727817107466
FDC09,OUT027,3179.9317994916264
FDT08,OUT010,495.06436592063926
FDC08,OUT035,3769.892583722406
FDT20,OUT017,752.6843388222828
FDS35,OUT035,1189.1611233022359
FDX58,OUT018,2626.161094248324
FDW58,OUT046,1723.6729181577546
DRD27,OUT046,1603.4027118139393
FDH32,OUT019,-330.59787375055475
FDS26,OUT035,4279.8457669059335
FDQ31,OUT046,1464.1605428789535
FDP11,OUT018,3197.362647876826
FDD58,OUT017,1715.5470956278164
FDM33,OUT045,3379.7134792776906
FDZ16,OUT049,3216.2611429335047
NCS29,OUT010,2200.452142187335
NCM18,OUT019,-947.7488924573238
FDP11,OUT049,3569.3089617716937
NCC42,OUT017,2339.4578315251074
DRM23,OUT046,2705.4820695297954
NCN55,OUT027,5206.05951396735
FDK46,OUT013,4112.36381960819
FDR01,OUT046,3204.8778019147153
NCA05,OUT045,2308.197045917651
NCP43,OUT017,2912.888495243952
FDR12,OUT010,854.1919470843827
FDQ01,OUT013,4090.819046768122
FDM13,OUT046,2106.184550061141
FDQ19,OUT017,4006.5052847306174
FDK56,OUT019,1016.3558883097232
NCX06,OUT010,947.6729963578973
FDO56,OUT027,3409.8701900209467
FDU45,OUT045,1796.1459728175323
FDI16,OUT019,-981.3603751201281
FDL32,OUT046,1844.512710687859
FDA07,OUT046,2039.7914038062786
FDA14,OUT045,2278.7516248691963
FDV46,OUT027,3701.913051273987
NCO07,OUT035,3506.159450210604
NCP41,OUT046,1691.2022181889026
FDY60,OUT018,2049.924309883092
FDN38,OUT017,4003.945725106079
FDO15,OUT046,1285.2907993107071
FDT60,OUT013,1990.8905976712308
FDA55,OUT035,3740.0878805284183
FDE02,OUT010,-410.4412222002357
DRJ39,OUT049,3582.7651662676567
FDV34,OUT035,1427.5524715170832
FDS20,OUT027,4350.139522056708
FDF02,OUT027,3098.4402695543704
FDW40,OUT017,2425.9437310641692
NCB43,OUT046,2923.9619760709047
FDR58,OUT017,1587.3890475801672
DRJ59,OUT035,823.6646108334162
NCD30,OUT017,1682.5875648065964
FDE14,OUT017,1740.8751803435396
FDC28,OUT018,1470.4816827023078
FDU16,OUT018,1138.7661710838893
NCD19,OUT035,1064.696853779143
FDU21,OUT046,659.9244955941183
FDV59,OUT027,4895.074598789386
FDU03,OUT045,2885.952770178514
FDC33,OUT010,1311.0872690086949
NCR42,OUT035,729.0966923890087
DRH59,OUT035,1360.0899021645787
NCM31,OUT035,2464.088698940926
FDS50,OUT035,3663.0141541876956
FDP39,OUT046,874.4731962120325
FDQ55,OUT013,1967.6553231783473
FDV36,OUT019,115.41217561153218
FDI05,OUT027,2730.9428867804077
FDS45,OUT027,3233.853823997526
FDA39,OUT045,612.8493309617229
FDC37,OUT010,-158.90355625651887
FDJ60,OUT027,4143.980641432856
DRQ35,OUT046,1960.4594779427503
NCJ06,OUT046,1903.1578866326413
NCY42,OUT018,2024.9186969348816
DRM37,OUT049,3212.9535150111233
FDR14,OUT045,766.4201757257949
FDE51,OUT049,883.2297066318472
FDT33,OUT017,2812.80819384484
FDR08,OUT013,1848.4946994269108
FDE36,OUT010,738.2487083436116
FDL22,OUT019,-424.35166867810767
FDR44,OUT013,2174.9806746559702
FDI56,OUT019,-466.27694908166495
FDE47,OUT010,122.56917204175727
FDV27,OUT010,-406.24900716510075
FDV10,OUT049,854.0562451643352
FDC40,OUT045,1254.0521983856825
NCX41,OUT013,3352.5875140718194
NCQ38,OUT027,3130.651101519204
FDV12,OUT027,3119.7194376672296
FDE52,OUT017,1592.0616640092555
FDG20,OUT027,4287.852145538058
FDV16,OUT027,2080.427637308974
FDI32,OUT017,1906.4237556128787
FDJ32,OUT049,1139.437276796489
FDN39,OUT018,2466.295137997483
FDY34,OUT017,2828.7244355699604
FDC14,OUT035,897.3490708257314
FDA55,OUT017,3705.506549680331
FDZ50,OUT010,1009.9469863949457
DRG13,OUT049,2716.3335995124903
FDP01,OUT013,2514.160281096787
NCG54,OUT017,2817.6937915742224
FDM13,OUT045,2049.8666512385075
NCO18,OUT027,4274.254210415946
NCW41,OUT013,2508.2254480295433
FDM52,OUT027,3825.2304291049163
NCF55,OUT035,737.1548392640655
FDT09,OUT046,2164.325964977433
NCM19,OUT035,1903.912679535309
FDW12,OUT018,2137.547230690474
FDP15,OUT019,2133.639451964843
FDK36,OUT045,763.7478947750471
FDZ25,OUT035,2931.274074440094
NCW06,OUT049,3140.5415430387243
FDW60,OUT046,2899.687841320231
DRC49,OUT013,2333.8478147172445
NCT17,OUT035,3133.9322769134346
NCN06,OUT018,2304.701893439927
FDC45,OUT013,2723.5992804190623
DRJ47,OUT019,816.0135987421395
NCF06,OUT045,4003.0555830994613
FDE21,OUT010,-14.51787359551281
DRG27,OUT013,694.5612589695415
FDW40,OUT049,2393.6510706751023
NCO53,OUT046,2873.257458265826
FDE23,OUT049,897.4748566740604
FDQ16,OUT046,1753.9702775502549
FDS26,OUT045,4021.649303261662
FDZ13,OUT010,-1108.482021088652
FDS14,OUT049,2597.2286916338558
FDC10,OUT045,1886.948217347197
FDY16,OUT049,3097.5678701332613
FDJ20,OUT035,2190.053965748903
FDV43,OUT035,861.7651352144683
FDZ32,OUT027,3211.5369252875244
FDR23,OUT046,2774.4062285334335
FDN24,OUT035,1010.1931904710054
FDE34,OUT027,4344.054534626341
FDU31,OUT013,3542.595488634248
FDW33,OUT018,1445.2268588893678
FDU26,OUT046,1935.600199294362
FDE20,OUT027,4213.593909539133
NCW05,OUT035,1795.1849034060397
FDB22,OUT018,2168.2038313637545
FDO56,OUT046,1920.0099689415165
FDA19,OUT027,3531.583380174094
DRI39,OUT045,834.1025307780028
FDH52,OUT018,772.8696124119615
FDZ50,OUT035,3089.599508822907
NCN42,OUT035,2480.817430979971
FDB53,OUT013,2378.1399575293863
DRG11,OUT017,1841.675590091917
DRK11,OUT027,3872.3158996270463
FDQ60,OUT017,2101.3866227758876
FDT36,OUT017,678.3799559565796
DRG25,OUT018,2666.08879723357
DRJ23,OUT046,3009.2489802956334
FDG05,OUT035,2705.3396318199398
NCK06,OUT018,1662.6006120986037
FDU52,OUT017,2571.2766364859876
FDW07,OUT018,1172.0752493837574
NCM17,OUT045,661.0049532684793
FDA22,OUT045,2611.3514194082427
NCA41,OUT018,2784.6296281425775
FDF38,OUT035,909.1904262011572
FDH52,OUT046,1079.8618496119614
FDY58,OUT019,1738.4951024135923
FDZ16,OUT045,3046.78319943934
NCM18,OUT017,1089.7710776043245
FDA22,OUT018,2374.639289620136
NCJ43,OUT035,2934.261983099376
FDI34,OUT027,5136.488025774912
FDG56,OUT046,1052.6204012082094
FDS34,OUT046,1896.778993008204
DRC01,OUT035,1033.1049811612788
FDQ04,OUT035,814.6699592392192
FDK04,OUT035,1113.0301430572654
FDT51,OUT049,1931.901894728945
FDV26,OUT017,3255.6313172530736
FDS04,OUT049,2271.9960483145464
FDW43,OUT018,3387.8441140613295
FDQ28,OUT010,584.8855556890766
NCK06,OUT017,2042.026009565871
FDS23,OUT018,1789.3660220766621
FDZ36,OUT019,1122.7395531943546
FDE56,OUT018,765.6250239908934
FDW10,OUT027,4252.024955086317
NCN14,OUT045,2839.144409720891
NCQ18,OUT045,1470.0514633170696
FDW08,OUT017,1841.07298843145
FDU43,OUT035,3927.479692080347
FDR33,OUT010,-151.63158730489545
FDM24,OUT010,527.9759850350514
NCZ05,OUT046,1637.0231691809718
NCV41,OUT035,1940.199580529567
FDV11,OUT018,2531.4060633867643
NCY05,OUT035,754.1374886777397
FDV44,OUT018,2773.5346963237944
FDW32,OUT049,1503.266169874603
NCU18,OUT027,3709.1568795461
NCC43,OUT035,4111.322693943452
FDW19,OUT013,1869.9995819118544
FDN31,OUT035,3183.9669672178893
FDI48,OUT045,826.3850505397761
FDS24,OUT017,1604.0798659255854
FDF46,OUT049,1972.6326520173266
DRG23,OUT017,2505.217908643449
FDG14,OUT018,2183.2180101468653
NCY30,OUT049,2927.608804291933
FDO28,OUT018,1707.6781703885727
DRD24,OUT035,2413.2758759990706
FDI33,OUT049,1565.4277878836215
FDN32,OUT046,2959.974628081904
FDR16,OUT045,3341.746120706896
FDF26,OUT046,2503.5047696686606
NCN29,OUT018,531.4654511136551
FDE20,OUT045,2679.2867076464877
FDA46,OUT046,3038.152062741688
FDU28,OUT045,2950.1049275028554
FDQ48,OUT045,1592.2297103504663
FDV36,OUT013,2099.741583216829
FDR14,OUT018,571.6505578341299
FDP23,OUT017,3547.231940446558
FDP56,OUT013,893.3720125899847
FDK48,OUT010,-656.9095232105537
FDR48,OUT046,2412.664312835562
NCY29,OUT049,1016.3826446935334
FDM22,OUT018,664.1850455228547
DRJ01,OUT013,2592.544849372484
FDZ43,OUT045,3840.787641929309
FDV03,OUT035,2607.536405941243
FDX11,OUT027,4369.219233457621
NCA41,OUT027,4507.461325348968
FDE38,OUT017,2772.5360769777512
FDI27,OUT018,543.2816952820108
FDN32,OUT013,2954.701573894945
NCN43,OUT017,2041.5634554452563
FDB47,OUT027,4734.654592256309
FDV03,OUT017,2580.730612566659
NCN30,OUT045,1473.8276313998624
NCV54,OUT010,5.2614431908706365
FDV07,OUT013,1812.723814982201
FDP07,OUT049,3230.1739706558574
FDK48,OUT018,936.4707029063643
FDM15,OUT019,559.6531472736599
FDY19,OUT027,3348.288565501959
FDK46,OUT046,4105.183728866832
FDY11,OUT045,1079.2098301798974
FDH09,OUT046,874.9392066419994
FDO08,OUT027,4134.73133850034
FDU14,OUT013,3993.189484816747
FDD22,OUT027,3259.1262758719417
FDM27,OUT017,2626.927467170857
FDL02,OUT027,3197.1643920741817
NCA17,OUT035,2486.4771312135044
FDE38,OUT019,732.2051099210782
NCG07,OUT049,3068.041085143956
DRC27,OUT013,3919.2286177242618
FDA27,OUT035,4226.2360857360545
FDW40,OUT045,2235.0695516928654
DRI11,OUT013,1879.5661942829324
FDN50,OUT046,1587.8617800974043
FDR12,OUT046,2778.188729531826
FDT34,OUT027,3106.3931300559107
FDW11,OUT035,1164.9115890076678
NCO30,OUT027,4354.623402759458
FDZ34,OUT017,3185.8838373538288
FDU45,OUT017,1973.097879949028
NCD42,OUT035,767.8870180778379
FDX25,OUT045,2772.9916125822765
NCR29,OUT046,962.5979157931829
FDX43,OUT019,806.8791726381858
FDB04,OUT010,-463.1126230130913
FDR49,OUT027,2209.305485293729
FDS39,OUT018,2004.5649199094373
FDW58,OUT045,1651.0811149739493
FDG22,OUT019,-1304.0455562202028
FDG31,OUT017,1147.3783965520297
NCV53,OUT027,5238.688359043308
DRJ37,OUT035,2528.4577563542325
