Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG40,OUT035,646.0888157894742
FDW10,OUT018,2843.5697892156873
FDX51,OUT013,3011.5252991596644
NCP17,OUT045,1068.5067658349317
FDP21,OUT035,3190.643467582416
FDL04,OUT045,1673.9839872860653
FDV23,OUT013,2006.4707423197492
FDF24,OUT046,1349.5129043321308
FDH56,OUT027,2846.4008225165553
FDB51,OUT049,1068.5067658349317
FDI58,OUT027,2846.4008225165553
FDR20,OUT013,790.3307954098361
FDC51,OUT018,2006.4707423197492
FDB16,OUT027,2846.4008225165553
FDE40,OUT049,1068.5067658349317
NCM17,OUT035,790.3307954098361
FDU56,OUT035,3190.643467582416
FDS32,OUT019,207.13050352504646
FDX02,OUT049,3805.9486041666655
FDT39,OUT027,5041.821497446804
FDE35,OUT017,1068.5067658349317
NCI42,OUT019,471.3068466911764
DRL23,OUT046,1673.9839872860653
FDA10,OUT046,2117.451380327869
FDA11,OUT013,1559.9736407643304
NCM06,OUT046,2432.6625807321775
NCT05,OUT035,4125.1744745406795
NCQ02,OUT010,471.3068466911764
NCY06,OUT049,2117.451380327869
FDY56,OUT035,3805.9486041666655
FDL02,OUT035,1673.9839872860653
NCI06,OUT035,2843.5697892156873
FDQ14,OUT045,2432.6625807321775
FDQ12,OUT017,3805.9486041666655
FDP36,OUT046,790.3307954098361
FDK21,OUT027,5041.821497446804
FDO40,OUT045,2432.6625807321775
NCK54,OUT019,207.13050352504646
FDY09,OUT018,2843.5697892156873
NCW30,OUT049,4125.1744745406795
NCC55,OUT027,646.0888157894742
FDE58,OUT018,1892.0661445161302
FDR39,OUT013,3190.643467582416
FDU28,OUT049,3190.643467582416
FDH08,OUT017,3805.9486041666655
FDG35,OUT045,2843.5697892156873
FDG22,OUT049,646.0888157894742
FDC34,OUT035,2633.839843902438
FDP15,OUT018,4125.1744745406795
FDK34,OUT010,471.3068466911764
FDU45,OUT035,1892.0661445161302
FDQ04,OUT027,646.0888157894742
FDX22,OUT018,3805.9486041666655
FDB45,OUT017,1673.9839872860653
NCH43,OUT027,5041.821497446804
DRE60,OUT046,3549.8509475083047
FDD17,OUT027,5041.821497446804
NCM54,OUT017,2117.451380327869
NCH55,OUT013,2117.451380327869
NCT06,OUT017,2633.839843902438
FDA48,OUT027,5041.821497446804
FDY58,OUT027,5041.821497446804
FDO25,OUT045,3549.8509475083047
FDN50,OUT045,1559.9736407643304
FDH35,OUT035,2633.839843902438
FDK09,OUT045,3549.8509475083047
FDO16,OUT013,1349.5129043321308
FDW11,OUT045,1068.5067658349317
FDU47,OUT027,2846.4008225165553
NCQ42,OUT010,207.13050352504646
FDK55,OUT027,2846.4008225165553
FDN08,OUT049,1892.0661445161302
FDT57,OUT045,3805.9486041666655
FDJ12,OUT018,3805.9486041666655
DRL59,OUT017,790.3307954098361
NCN53,OUT046,646.0888157894742
FDO51,OUT010,207.13050352504646
FDK56,OUT017,3190.643467582416
FDY12,OUT035,1068.5067658349317
FDU15,OUT035,646.0888157894742
FDQ19,OUT046,3805.9486041666655
DRF15,OUT045,2432.6625807321775
DRE25,OUT019,207.13050352504646
FDK57,OUT018,1892.0661445161302
FDD33,OUT010,471.3068466911764
FDR34,OUT027,5041.821497446804
FDU04,OUT045,2006.4707423197492
FDE35,OUT019,207.13050352504646
NCD31,OUT035,2633.839843902438
FDJ56,OUT035,1559.9736407643304
NCU53,OUT046,2633.839843902438
FDD39,OUT035,3549.8509475083047
NCU17,OUT019,207.13050352504646
FDJ20,OUT046,2117.451380327869
NCW41,OUT018,2633.839843902438
FDL52,OUT035,646.0888157894742
FDS39,OUT035,2006.4707423197492
DRJ47,OUT045,2843.5697892156873
FDP13,OUT010,207.13050352504646
DRK39,OUT010,207.13050352504646
FDF28,OUT010,207.13050352504646
FDB09,OUT045,2117.451380327869
FDM51,OUT046,1559.9736407643304
DRM49,OUT018,790.3307954098361
DRF23,OUT013,2843.5697892156873
DRH01,OUT035,2843.5697892156873
FDH12,OUT027,2846.4008225165553
FDA28,OUT019,207.13050352504646
FDW37,OUT018,1349.5129043321308
FDF02,OUT046,1673.9839872860653
DRL37,OUT046,646.0888157894742
NCF43,OUT046,2006.4707423197492
FDH08,OUT010,471.3068466911764
FDR34,OUT019,471.3068466911764
NCK19,OUT049,3011.5252991596644
NCD55,OUT018,646.0888157894742
FDT27,OUT049,3549.8509475083047
FDQ57,OUT045,2432.6625807321775
FDA47,OUT035,2633.839843902438
DRG15,OUT027,1068.5067658349317
FDE05,OUT018,2432.6625807321775
FDN46,OUT046,1559.9736407643304
FDX27,OUT027,2846.4008225165553
FDT51,OUT045,1673.9839872860653
FDU33,OUT013,790.3307954098361
FDJ16,OUT027,1068.5067658349317
FDD20,OUT019,207.13050352504646
FDT36,OUT049,646.0888157894742
DRF15,OUT027,5041.821497446804
FDN52,OUT010,207.13050352504646
FDC22,OUT027,5041.821497446804
FDX15,OUT045,2633.839843902438
FDT13,OUT013,3190.643467582416
FDU04,OUT017,2006.4707423197492
FDU31,OUT019,471.3068466911764
FDW59,OUT027,2846.4008225165553
NCO29,OUT046,2633.839843902438
FDL15,OUT035,2432.6625807321775
FDI41,OUT049,2432.6625807321775
FDQ48,OUT049,1559.9736407643304
DRI39,OUT013,1068.5067658349317
FDI08,OUT013,4125.1744745406795
FDC21,OUT049,1673.9839872860653
FDF58,OUT035,1068.5067658349317
FDS08,OUT010,471.3068466911764
FDE47,OUT045,2117.451380327869
NCP18,OUT019,471.3068466911764
NCR41,OUT013,1559.9736407643304
FDA27,OUT013,4125.1744745406795
FDA43,OUT035,3011.5252991596644
FDA49,OUT045,1349.5129043321308
NCE55,OUT018,2843.5697892156873
DRM49,OUT027,790.3307954098361
FDF22,OUT027,5041.821497446804
FDQ15,OUT018,1349.5129043321308
NCS54,OUT017,2843.5697892156873
NCY05,OUT013,646.0888157894742
FDR45,OUT046,3805.9486041666655
FDK57,OUT049,2006.4707423197492
FDF41,OUT010,471.3068466911764
FDV21,OUT046,2006.4707423197492
FDD51,OUT046,790.3307954098361
FDF33,OUT046,1673.9839872860653
FDA38,OUT046,3805.9486041666655
FDR56,OUT045,3011.5252991596644
NCN41,OUT017,2117.451380327869
FDC60,OUT027,2846.4008225165553
FDB47,OUT045,3549.8509475083047
DRH01,OUT013,2843.5697892156873
FDW08,OUT046,1673.9839872860653
FDF38,OUT027,646.0888157894742
FDY32,OUT017,2633.839843902438
FDG34,OUT049,1673.9839872860653
FDG47,OUT019,471.3068466911764
NCF18,OUT035,3190.643467582416
FDL39,OUT019,471.3068466911764
NCH55,OUT035,2117.451380327869
DRJ35,OUT049,1068.5067658349317
FDS44,OUT035,3549.8509475083047
DRE01,OUT018,3549.8509475083047
FDY39,OUT013,3190.643467582416
FDY32,OUT018,2633.839843902438
FDR33,OUT027,2846.4008225165553
NCP50,OUT049,1349.5129043321308
FDZ47,OUT018,1559.9736407643304
FDU57,OUT049,2432.6625807321775
FDY44,OUT013,3011.5252991596644
DRH59,OUT018,1068.5067658349317
FDB03,OUT027,5041.821497446804
FDY46,OUT045,3190.643467582416
FDM39,OUT045,2843.5697892156873
FDY36,OUT035,1068.5067658349317
NCM55,OUT035,3190.643467582416
FDJ50,OUT010,207.13050352504646
DRL60,OUT013,2432.6625807321775
NCJ54,OUT049,3805.9486041666655
FDX59,OUT017,646.0888157894742
FDI07,OUT013,3011.5252991596644
DRF51,OUT010,207.13050352504646
FDM14,OUT017,1673.9839872860653
FDP21,OUT045,3190.643467582416
FDE40,OUT035,1068.5067658349317
FDE05,OUT035,2432.6625807321775
FDM13,OUT027,2846.4008225165553
FDC34,OUT027,5041.821497446804
NCI55,OUT018,2117.451380327869
NCE43,OUT018,2633.839843902438
FDW58,OUT018,1673.9839872860653
FDG60,OUT045,3805.9486041666655
FDV31,OUT017,2843.5697892156873
FDR47,OUT013,3011.5252991596644
FDM60,OUT019,207.13050352504646
NCF06,OUT018,4125.1744745406795
NCN26,OUT027,2846.4008225165553
FDQ59,OUT049,1349.5129043321308
FDF09,OUT046,646.0888157894742
NCS06,OUT017,4125.1744745406795
FDT44,OUT046,1892.0661445161302
FDI19,OUT017,3805.9486041666655
FDT22,OUT017,1068.5067658349317
NCF54,OUT027,5041.821497446804
DRG25,OUT045,3190.643467582416
FDB59,OUT017,3011.5252991596644
FDQ37,OUT017,3011.5252991596644
FDP56,OUT035,790.3307954098361
FDW44,OUT035,2843.5697892156873
FDJ26,OUT010,471.3068466911764
FDU43,OUT018,3805.9486041666655
FDW33,OUT045,1673.9839872860653
NCX53,OUT027,2846.4008225165553
FDN56,OUT010,471.3068466911764
DRF15,OUT049,2432.6625807321775
FDO33,OUT017,1892.0661445161302
FDZ39,OUT010,207.13050352504646
NCJ19,OUT017,1068.5067658349317
FDU01,OUT035,3190.643467582416
FDT12,OUT035,3805.9486041666655
NCM18,OUT018,1068.5067658349317
FDP19,OUT017,2006.4707423197492
NCR42,OUT049,646.0888157894742
FDN10,OUT046,1892.0661445161302
FDG44,OUT017,1068.5067658349317
FDQ10,OUT046,2843.5697892156873
DRH13,OUT049,1673.9839872860653
FDT52,OUT013,3805.9486041666655
FDM56,OUT045,1673.9839872860653
NCO43,OUT010,207.13050352504646
NCV29,OUT035,2843.5697892156873
NCF06,OUT013,4125.1744745406795
FDO50,OUT035,1349.5129043321308
FDT59,OUT013,3805.9486041666655
FDX40,OUT027,646.0888157894742
FDE50,OUT017,3190.643467582416
FDX51,OUT017,3011.5252991596644
NCD30,OUT018,1559.9736407643304
FDK15,OUT013,1559.9736407643304
FDL12,OUT045,1068.5067658349317
FDK46,OUT017,4125.1744745406795
DRH49,OUT010,207.13050352504646
FDQ57,OUT046,2432.6625807321775
FDY59,OUT017,1349.5129043321308
FDO09,OUT018,4125.1744745406795
NCG30,OUT035,2117.451380327869
FDM09,OUT017,2633.839843902438
NCN17,OUT027,2846.4008225165553
NCS42,OUT013,1349.5129043321308
FDD02,OUT019,207.13050352504646
FDE34,OUT013,3190.643467582416
FDU38,OUT045,3011.5252991596644
FDB33,OUT046,2633.839843902438
NCJ29,OUT017,1349.5129043321308
FDZ27,OUT035,790.3307954098361
FDI40,OUT013,1559.9736407643304
FDG22,OUT013,646.0888157894742
FDT51,OUT017,1673.9839872860653
FDF20,OUT018,3011.5252991596644
FDV50,OUT035,2117.451380327869
FDT02,OUT049,646.0888157894742
DRC49,OUT017,2432.6625807321775
FDF26,OUT049,2432.6625807321775
FDV52,OUT035,1892.0661445161302
FDX59,OUT049,646.0888157894742
FDV25,OUT035,3805.9486041666655
FDW23,OUT027,646.0888157894742
FDE53,OUT018,1673.9839872860653
FDA19,OUT017,2006.4707423197492
FDH22,OUT046,2006.4707423197492
NCO41,OUT013,1559.9736407643304
FDX12,OUT017,3805.9486041666655
FDF17,OUT013,3011.5252991596644
FDS11,OUT045,3805.9486041666655
FDR51,OUT035,2432.6625807321775
FDT49,OUT010,207.13050352504646
FDC56,OUT013,2006.4707423197492
FDR13,OUT027,2846.4008225165553
FDQ60,OUT035,2006.4707423197492
FDN38,OUT049,4125.1744745406795
NCL29,OUT013,2633.839843902438
FDO13,OUT027,5041.821497446804
FDE26,OUT018,2432.6625807321775
FDA31,OUT010,471.3068466911764
FDX14,OUT035,1068.5067658349317
FDA34,OUT045,2843.5697892156873
FDF26,OUT013,2432.6625807321775
FDE38,OUT045,2633.839843902438
DRI11,OUT046,1892.0661445161302
FDQ60,OUT027,2846.4008225165553
FDL21,OUT027,646.0888157894742
DRC12,OUT027,5041.821497446804
FDC47,OUT046,3549.8509475083047
FDE57,OUT045,2006.4707423197492
FDT14,OUT045,2006.4707423197492
NCZ53,OUT046,3190.643467582416
FDE28,OUT018,3549.8509475083047
FDR19,OUT035,2432.6625807321775
NCF54,OUT019,471.3068466911764
FDZ08,OUT046,1349.5129043321308
NCJ05,OUT018,2432.6625807321775
FDF59,OUT046,2006.4707423197492
NCO05,OUT035,1559.9736407643304
FDW24,OUT018,790.3307954098361
NCX42,OUT018,2633.839843902438
NCA53,OUT035,790.3307954098361
FDI45,OUT019,471.3068466911764
FDG46,OUT046,1892.0661445161302
FDM20,OUT010,471.3068466911764
FDW11,OUT010,207.13050352504646
FDX08,OUT035,2843.5697892156873
NCK17,OUT035,646.0888157894742
FDK32,OUT018,2432.6625807321775
NCA42,OUT035,2633.839843902438
DRI01,OUT035,2843.5697892156873
NCL55,OUT049,4125.1744745406795
DRE25,OUT018,1559.9736407643304
FDD14,OUT017,3190.643467582416
FDB10,OUT046,3549.8509475083047
DRN11,OUT035,2432.6625807321775
FDP38,OUT018,790.3307954098361
NCA30,OUT017,3190.643467582416
FDT15,OUT017,3190.643467582416
NCP55,OUT018,1068.5067658349317
FDF12,OUT035,2432.6625807321775
FDM21,OUT018,4125.1744745406795
FDX56,OUT035,3549.8509475083047
FDF10,OUT017,2432.6625807321775
FDT32,OUT045,3190.643467582416
FDM51,OUT018,1559.9736407643304
NCR50,OUT018,2432.6625807321775
FDI19,OUT049,3805.9486041666655
FDX21,OUT017,1673.9839872860653
FDR31,OUT035,2432.6625807321775
FDY02,OUT013,4125.1744745406795
NCA29,OUT045,2843.5697892156873
NCX17,OUT046,3549.8509475083047
FDM12,OUT045,3011.5252991596644
FDI53,OUT027,5041.821497446804
NCU30,OUT049,2633.839843902438
FDC56,OUT027,2846.4008225165553
FDK27,OUT018,2006.4707423197492
NCK18,OUT017,2633.839843902438
FDB52,OUT019,471.3068466911764
DRG25,OUT027,5041.821497446804
FDZ13,OUT049,790.3307954098361
FDB57,OUT019,471.3068466911764
FDR40,OUT046,1349.5129043321308
NCO14,OUT019,207.13050352504646
NCN19,OUT045,3011.5252991596644
FDQ28,OUT019,471.3068466911764
FDO13,OUT018,2633.839843902438
FDK48,OUT013,1349.5129043321308
FDU07,OUT018,2432.6625807321775
FDW20,OUT046,2117.451380327869
FDV12,OUT010,207.13050352504646
FDH24,OUT013,2633.839843902438
FDV59,OUT049,3805.9486041666655
FDK57,OUT045,2006.4707423197492
FDL16,OUT027,790.3307954098361
NCQ17,OUT046,2432.6625807321775
FDJ15,OUT018,3190.643467582416
FDX24,OUT049,1349.5129043321308
FDT47,OUT046,1559.9736407643304
FDT10,OUT049,1068.5067658349317
FDZ37,OUT018,1349.5129043321308
FDW43,OUT027,5041.821497446804
DRN36,OUT017,1559.9736407643304
FDJ14,OUT045,1349.5129043321308
FDA32,OUT013,3805.9486041666655
FDJ38,OUT019,471.3068466911764
FDQ57,OUT017,2432.6625807321775
NCQ41,OUT019,471.3068466911764
FDG56,OUT049,1068.5067658349317
DRC13,OUT027,2846.4008225165553
FDV55,OUT035,2432.6625807321775
FDQ49,OUT045,2633.839843902438
FDE29,OUT010,207.13050352504646
FDR03,OUT013,3805.9486041666655
FDD45,OUT049,1349.5129043321308
FDN38,OUT010,471.3068466911764
FDT56,OUT046,1068.5067658349317
FDT48,OUT045,3011.5252991596644
FDU03,OUT049,3190.643467582416
FDC56,OUT010,207.13050352504646
NCO43,OUT027,2846.4008225165553
FDQ27,OUT017,1559.9736407643304
FDR03,OUT046,3805.9486041666655
DRH23,OUT010,207.13050352504646
FDG22,OUT045,646.0888157894742
NCJ42,OUT013,1673.9839872860653
FDR24,OUT046,1349.5129043321308
FDW60,OUT035,2843.5697892156873
FDJ08,OUT013,3190.643467582416
DRL59,OUT018,790.3307954098361
FDG60,OUT010,471.3068466911764
FDW27,OUT017,2432.6625807321775
FDX14,OUT018,1349.5129043321308
FDC20,OUT013,1068.5067658349317
NCS29,OUT018,4125.1744745406795
FDJ56,OUT046,1559.9736407643304
FDB20,OUT019,207.13050352504646
FDL28,OUT027,5041.821497446804
FDW01,OUT018,2432.6625807321775
FDL03,OUT046,3011.5252991596644
FDX22,OUT049,3805.9486041666655
FDJ21,OUT035,2432.6625807321775
FDR31,OUT045,2432.6625807321775
FDG21,OUT035,2432.6625807321775
FDS22,OUT027,646.0888157894742
FDK08,OUT035,1559.9736407643304
FDE17,OUT018,2432.6625807321775
NCN30,OUT017,1559.9736407643304
FDT50,OUT046,1559.9736407643304
NCX42,OUT049,2633.839843902438
FDJ12,OUT035,3805.9486041666655
NCA18,OUT027,2846.4008225165553
FDP23,OUT019,471.3068466911764
FDX12,OUT013,3805.9486041666655
FDN40,OUT018,2432.6625807321775
FDV48,OUT035,1349.5129043321308
NCY54,OUT013,2843.5697892156873
FDL16,OUT010,207.13050352504646
FDR45,OUT018,3805.9486041666655
FDJ52,OUT046,2633.839843902438
DRG01,OUT017,1349.5129043321308
FDP52,OUT013,3549.8509475083047
FDU58,OUT017,3190.643467582416
FDL02,OUT045,1673.9839872860653
FDG28,OUT013,3805.9486041666655
FDA19,OUT035,2006.4707423197492
FDW46,OUT027,1068.5067658349317
NCD43,OUT049,1673.9839872860653
DRG39,OUT013,790.3307954098361
NCF55,OUT049,646.0888157894742
FDJ07,OUT046,1892.0661445161302
FDE08,OUT046,2432.6625807321775
FDP56,OUT019,207.13050352504646
FDT45,OUT045,1068.5067658349317
FDF17,OUT018,3011.5252991596644
FDX44,OUT046,1349.5129043321308
FDM28,OUT027,5041.821497446804
FDI36,OUT049,3011.5252991596644
FDS07,OUT045,1892.0661445161302
FDD36,OUT045,1892.0661445161302
FDW11,OUT046,1068.5067658349317
FDN40,OUT049,2432.6625807321775
NCQ18,OUT049,1559.9736407643304
NCQ54,OUT017,2633.839843902438
NCS42,OUT045,1349.5129043321308
DRH39,OUT010,207.13050352504646
FDC09,OUT027,2846.4008225165553
FDT08,OUT010,471.3068466911764
FDC08,OUT035,3805.9486041666655
FDT20,OUT017,646.0888157894742
FDS35,OUT035,1068.5067658349317
FDX58,OUT018,3190.643467582416
FDW58,OUT046,1673.9839872860653
DRD27,OUT046,1559.9736407643304
FDH32,OUT019,207.13050352504646
FDS26,OUT035,4125.1744745406795
FDQ31,OUT046,1349.5129043321308
FDP11,OUT018,3549.8509475083047
FDD58,OUT017,1559.9736407643304
FDM33,OUT045,3549.8509475083047
FDZ16,OUT049,3011.5252991596644
NCS29,OUT010,471.3068466911764
NCM18,OUT019,207.13050352504646
FDP11,OUT049,3549.8509475083047
NCC42,OUT017,2117.451380327869
DRM23,OUT046,2843.5697892156873
NCN55,OUT027,5041.821497446804
FDK46,OUT013,4125.1744745406795
FDR01,OUT046,3011.5252991596644
NCA05,OUT045,2432.6625807321775
NCP43,OUT017,2843.5697892156873
FDR12,OUT010,471.3068466911764
FDQ01,OUT013,4125.1744745406795
FDM13,OUT046,2006.4707423197492
FDQ19,OUT017,3805.9486041666655
FDK56,OUT019,471.3068466911764
NCX06,OUT010,471.3068466911764
FDO56,OUT027,2846.4008225165553
FDU45,OUT045,1892.0661445161302
FDI16,OUT019,207.13050352504646
FDL32,OUT046,1892.0661445161302
FDA07,OUT046,2006.4707423197492
FDA14,OUT045,2432.6625807321775
FDV46,OUT027,2846.4008225165553
NCO07,OUT035,3805.9486041666655
NCP41,OUT046,1673.9839872860653
FDY60,OUT018,2006.4707423197492
FDN38,OUT017,4125.1744745406795
FDO15,OUT046,1068.5067658349317
FDT60,OUT013,2006.4707423197492
FDA55,OUT035,3805.9486041666655
FDE02,OUT010,207.13050352504646
DRJ39,OUT049,3805.9486041666655
FDV34,OUT035,1068.5067658349317
FDS20,OUT027,5041.821497446804
FDF02,OUT027,2846.4008225165553
FDW40,OUT017,2117.451380327869
NCB43,OUT046,3190.643467582416
FDR58,OUT017,1349.5129043321308
DRJ59,OUT035,646.0888157894742
NCD30,OUT017,1559.9736407643304
FDE14,OUT017,1559.9736407643304
FDC28,OUT018,1673.9839872860653
FDU16,OUT018,1349.5129043321308
NCD19,OUT035,1068.5067658349317
FDU21,OUT046,646.0888157894742
FDV59,OUT027,5041.821497446804
FDU03,OUT045,3190.643467582416
FDC33,OUT010,471.3068466911764
NCR42,OUT035,646.0888157894742
DRH59,OUT035,1068.5067658349317
NCM31,OUT035,2006.4707423197492
FDS50,OUT035,3805.9486041666655
FDP39,OUT046,1068.5067658349317
FDQ55,OUT013,1892.0661445161302
FDV36,OUT019,207.13050352504646
FDI05,OUT027,2846.4008225165553
FDS45,OUT027,2846.4008225165553
FDA39,OUT045,646.0888157894742
FDC37,OUT010,207.13050352504646
FDJ60,OUT027,5041.821497446804
DRQ35,OUT046,2006.4707423197492
NCJ06,OUT046,1892.0661445161302
NCY42,OUT018,2432.6625807321775
DRM37,OUT049,3011.5252991596644
FDR14,OUT045,790.3307954098361
FDE51,OUT049,790.3307954098361
FDT33,OUT017,2633.839843902438
FDR08,OUT013,1892.0661445161302
FDE36,OUT010,471.3068466911764
FDL22,OUT019,207.13050352504646
FDR44,OUT013,2006.4707423197492
FDI56,OUT019,207.13050352504646
FDE47,OUT010,207.13050352504646
FDV27,OUT010,207.13050352504646
FDV10,OUT049,646.0888157894742
FDC40,OUT045,1349.5129043321308
NCX41,OUT013,3805.9486041666655
NCQ38,OUT027,2846.4008225165553
FDV12,OUT027,2846.4008225165553
FDE52,OUT017,1349.5129043321308
FDG20,OUT027,5041.821497446804
FDV16,OUT027,646.0888157894742
FDI32,OUT017,1892.0661445161302
FDJ32,OUT049,1068.5067658349317
FDN39,OUT018,2633.839843902438
FDY34,OUT017,2633.839843902438
FDC14,OUT035,646.0888157894742
FDA55,OUT017,3805.9486041666655
FDZ50,OUT010,471.3068466911764
DRG13,OUT049,2633.839843902438
FDP01,OUT013,2432.6625807321775
NCG54,OUT017,2843.5697892156873
FDM13,OUT045,2006.4707423197492
NCO18,OUT027,5041.821497446804
NCW41,OUT013,2432.6625807321775
FDM52,OUT027,5041.821497446804
NCF55,OUT035,646.0888157894742
FDT09,OUT046,2117.451380327869
NCM19,OUT035,1673.9839872860653
FDW12,OUT018,2432.6625807321775
FDP15,OUT019,471.3068466911764
FDK36,OUT045,790.3307954098361
FDZ25,OUT035,2843.5697892156873
NCW06,OUT049,3011.5252991596644
FDW60,OUT046,2843.5697892156873
DRC49,OUT013,2432.6625807321775
NCT17,OUT035,3190.643467582416
NCN06,OUT018,2633.839843902438
FDC45,OUT013,2843.5697892156873
DRJ47,OUT019,471.3068466911764
NCF06,OUT045,4125.1744745406795
FDE21,OUT010,207.13050352504646
DRG27,OUT013,646.0888157894742
FDW40,OUT049,2117.451380327869
NCO53,OUT046,3190.643467582416
FDE23,OUT049,790.3307954098361
FDQ16,OUT046,1673.9839872860653
FDS26,OUT045,4125.1744745406795
FDZ13,OUT010,207.13050352504646
FDS14,OUT049,2432.6625807321775
FDC10,OUT045,1892.0661445161302
FDY16,OUT049,3190.643467582416
FDJ20,OUT035,2117.451380327869
FDV43,OUT035,646.0888157894742
FDZ32,OUT027,2846.4008225165553
FDR23,OUT046,2843.5697892156873
FDN24,OUT035,1068.5067658349317
FDE34,OUT027,5041.821497446804
FDU31,OUT013,3805.9486041666655
FDW33,OUT018,1673.9839872860653
FDU26,OUT046,1892.0661445161302
FDE20,OUT027,5041.821497446804
NCW05,OUT035,1673.9839872860653
FDB22,OUT018,2432.6625807321775
FDO56,OUT046,1892.0661445161302
FDA19,OUT027,2846.4008225165553
DRI39,OUT045,1068.5067658349317
FDH52,OUT018,1068.5067658349317
FDZ50,OUT035,3190.643467582416
NCN42,OUT035,2432.6625807321775
FDB53,OUT013,2432.6625807321775
DRG11,OUT017,1673.9839872860653
DRK11,OUT027,5041.821497446804
FDQ60,OUT017,2006.4707423197492
FDT36,OUT017,646.0888157894742
DRG25,OUT018,3190.643467582416
DRJ23,OUT046,3011.5252991596644
FDG05,OUT035,2633.839843902438
NCK06,OUT018,2006.4707423197492
FDU52,OUT017,2432.6625807321775
FDW07,OUT018,1349.5129043321308
NCM17,OUT045,790.3307954098361
FDA22,OUT045,2633.839843902438
NCA41,OUT018,3011.5252991596644
FDF38,OUT035,646.0888157894742
FDH52,OUT046,1068.5067658349317
FDY58,OUT019,471.3068466911764
FDZ16,OUT045,3011.5252991596644
NCM18,OUT017,1068.5067658349317
FDA22,OUT018,2633.839843902438
NCJ43,OUT035,2843.5697892156873
FDI34,OUT027,5041.821497446804
FDG56,OUT046,1068.5067658349317
FDS34,OUT046,1892.0661445161302
DRC01,OUT035,790.3307954098361
FDQ04,OUT035,646.0888157894742
FDK04,OUT035,1068.5067658349317
FDT51,OUT049,1673.9839872860653
FDV26,OUT017,3011.5252991596644
FDS04,OUT049,2006.4707423197492
FDW43,OUT018,3805.9486041666655
FDQ28,OUT010,471.3068466911764
NCK06,OUT017,2006.4707423197492
FDS23,OUT018,2006.4707423197492
FDZ36,OUT019,471.3068466911764
FDE56,OUT018,1068.5067658349317
FDW10,OUT027,5041.821497446804
NCN14,OUT045,3190.643467582416
NCQ18,OUT045,1559.9736407643304
FDW08,OUT017,1673.9839872860653
FDU43,OUT035,3805.9486041666655
FDR33,OUT010,207.13050352504646
FDM24,OUT010,471.3068466911764
NCZ05,OUT046,1673.9839872860653
NCV41,OUT035,1892.0661445161302
FDV11,OUT018,2843.5697892156873
NCY05,OUT035,646.0888157894742
FDV44,OUT018,3190.643467582416
FDW32,OUT049,1349.5129043321308
NCU18,OUT027,2846.4008225165553
NCC43,OUT035,4125.1744745406795
FDW19,OUT013,1673.9839872860653
FDN31,OUT035,3011.5252991596644
FDI48,OUT045,790.3307954098361
FDS24,OUT017,1349.5129043321308
FDF46,OUT049,1892.0661445161302
DRG23,OUT017,2432.6625807321775
FDG14,OUT018,2432.6625807321775
NCY30,OUT049,2843.5697892156873
FDO28,OUT018,2006.4707423197492
DRD24,OUT035,2117.451380327869
FDI33,OUT049,1349.5129043321308
FDN32,OUT046,3190.643467582416
FDR16,OUT045,3549.8509475083047
FDF26,OUT046,2432.6625807321775
NCN29,OUT018,790.3307954098361
FDE20,OUT045,2633.839843902438
FDA46,OUT046,3011.5252991596644
FDU28,OUT045,3190.643467582416
FDQ48,OUT045,1559.9736407643304
FDV36,OUT013,2117.451380327869
FDR14,OUT018,1068.5067658349317
FDP23,OUT017,3805.9486041666655
FDP56,OUT013,790.3307954098361
FDK48,OUT010,207.13050352504646
FDR48,OUT046,2432.6625807321775
NCY29,OUT049,1068.5067658349317
FDM22,OUT018,1068.5067658349317
DRJ01,OUT013,2633.839843902438
FDZ43,OUT045,3805.9486041666655
FDV03,OUT035,2432.6625807321775
FDX11,OUT027,5041.821497446804
NCA41,OUT027,5041.821497446804
FDE38,OUT017,2633.839843902438
FDI27,OUT018,790.3307954098361
FDN32,OUT013,3190.643467582416
NCN43,OUT017,2006.4707423197492
FDB47,OUT027,5041.821497446804
FDV03,OUT017,2432.6625807321775
NCN30,OUT045,1559.9736407643304
NCV54,OUT010,207.13050352504646
FDV07,OUT013,1673.9839872860653
FDP07,OUT049,3011.5252991596644
FDK48,OUT018,1068.5067658349317
FDM15,OUT019,471.3068466911764
FDY19,OUT027,2846.4008225165553
FDK46,OUT046,4125.1744745406795
FDY11,OUT045,1068.5067658349317
FDH09,OUT046,790.3307954098361
FDO08,OUT027,5041.821497446804
FDU14,OUT013,4125.1744745406795
FDD22,OUT027,2846.4008225165553
FDM27,OUT017,2633.839843902438
FDL02,OUT027,2846.4008225165553
NCA17,OUT035,2432.6625807321775
FDE38,OUT019,471.3068466911764
NCG07,OUT049,3190.643467582416
DRC27,OUT013,3805.9486041666655
FDA27,OUT035,4125.1744745406795
FDW40,OUT045,2117.451380327869
DRI11,OUT013,1892.0661445161302
FDN50,OUT046,1559.9736407643304
FDR12,OUT046,2843.5697892156873
FDT34,OUT027,2846.4008225165553
FDW11,OUT035,1068.5067658349317
NCO30,OUT027,5041.821497446804
FDZ34,OUT017,3011.5252991596644
FDU45,OUT017,1892.0661445161302
NCD42,OUT035,646.0888157894742
FDX25,OUT045,3190.643467582416
NCR29,OUT046,1068.5067658349317
FDX43,OUT019,471.3068466911764
FDB04,OUT010,207.13050352504646
